1	42	35	4
1	137	35	4
3	93	35	4
3	168	35	4
3	204	35	4
4	43	35	4
4	219	35	4
6	127	35	4
7	5	35	4
8	1	35	4
8	174	35	4
9	64	35	4
9	158	35	4
10	43	35	4
11	105	35	4
11	215	35	4
12	214	35	4
14	84	35	4
14	132	35	4
15	3	35	4
15	48	35	4
15	143	35	4
15	191	35	4
16	29	35	4
16	183	35	4
19	20	35	4
19	111	35	4
19	198	35	4
20	79	35	4
21	68	35	4
22	4	35	4
22	118	35	4
23	125	35	4
24	31	35	4
24	69	35	4
24	221	35	4
25	161	35	4
26	158	35	4
27	3	35	4
27	216	35	4
28	186	35	4
29	99	35	4
29	177	35	4
31	39	35	4
32	105	35	4
32	150	35	4
33	208	35	4
34	51	35	4
35	16	35	4
35	114	35	4
35	161	35	4
36	90	35	4
36	192	35	4
37	62	35	4
38	13	35	4
39	177	35	4
39	213	35	4
40	119	35	4
40	175	35	4
41	88	35	4
43	7	35	4
44	58	35	4
44	143	35	4
44	207	35	4
45	128	35	4
45	191	35	4
46	13	35	4
46	96	35	4
47	59	35	4
47	154	35	4
48	45	35	4
49	91	35	4
49	218	35	4
50	164	35	4
51	173	35	4
52	72	35	4
52	213	35	4
53	22	35	4
53	124	35	4
56	18	35	4
56	107	35	4
56	143	35	4
57	53	35	4
57	197	35	4
58	64	35	4
58	184	35	4
59	2	35	4
59	95	35	4
59	160	35	4
60	218	35	4
62	145	35	4
63	35	35	4
64	9	35	4
65	130	35	4
65	212	35	4
66	72	35	4
66	191	35	4
67	75	35	4
67	169	35	4
68	220	35	4
69	104	35	4
70	24	35	4
70	170	35	4
71	31	35	4
72	107	35	4
73	148	35	4
75	2	35	4
75	185	35	4
76	10	35	4
76	143	35	4
76	201	35	4
77	101	35	4
77	222	35	4
79	59	35	4
80	51	35	4
80	95	35	4
81	18	35	4
81	160	35	4
81	197	35	4
83	124	35	4
84	122	35	4
84	221	35	4
85	211	35	4
86	1	35	4
86	81	35	4
87	64	35	4
88	189	35	4
89	7	35	4
89	102	35	4
89	145	35	4
90	43	35	4
90	119	35	4
91	216	35	4
92	217	35	4
93	61	35	4
93	189	35	4
94	77	35	4
94	153	35	4
95	97	35	4
95	139	35	4
96	9	35	4
97	25	35	4
97	221	35	4
98	176	35	4
98	218	35	4
99	58	35	4
100	8	35	4
101	182	35	4
102	89	35	4
103	15	35	4
103	119	35	4
104	147	35	4
104	214	35	4
105	63	35	4
106	53	35	4
106	93	35	4
107	91	35	4
108	13	35	4
108	222	35	4
109	21	35	4
109	137	35	4
109	210	35	4
110	184	35	4
112	149	35	4
113	69	35	4
113	179	35	4
115	4	35	4
115	113	35	4
116	42	35	4
116	88	35	4
116	214	35	4
117	29	35	4
117	144	35	4
118	4	35	4
119	184	35	4
119	220	35	4
120	125	35	4
121	60	35	4
122	166	35	4
123	2	35	4
125	195	35	4
126	38	35	4
126	100	35	4
127	58	35	4
127	146	35	4
128	214	35	4
129	96	35	4
130	44	35	4
130	140	35	4
130	175	35	4
131	207	35	4
133	2	35	4
134	70	35	4
134	221	35	4
