2	37	25	4
2	103	25	4
2	231	25	4
4	9	25	4
4	173	25	4
5	138	25	4
6	65	25	4
7	212	25	4
8	114	25	4
9	158	25	4
10	58	25	4
10	200	25	4
11	17	25	4
12	106	25	4
13	152	25	4
14	32	25	4
14	60	25	4
14	205	25	4
17	1	25	4
17	183	25	4
18	75	25	4
18	131	25	4
19	221	25	4
21	5	25	4
21	39	25	4
21	163	25	4
21	192	25	4
22	93	25	4
24	214	25	4
25	54	25	4
25	135	25	4
27	15	25	4
27	77	25	4
28	99	25	4
28	227	25	4
29	185	25	4
30	2	25	4
30	56	25	4
30	146	25	4
32	114	25	4
33	218	25	4
34	16	25	4
35	176	25	4
36	84	25	4
37	6	25	4
37	140	25	4
38	41	25	4
38	110	25	4
38	216	25	4
39	169	25	4
41	21	25	4
41	56	25	4
42	156	25	4
42	192	25	4
43	225	25	4
45	77	25	4
46	3	25	4
46	139	25	4
46	193	25	4
47	49	25	4
47	106	25	4
47	165	25	4
49	231	25	4
51	30	25	4
51	119	25	4
53	73	25	4
54	177	25	4
55	145	25	4
55	212	25	4
56	12	25	4
56	122	25	4
59	39	25	4
59	76	25	4
59	196	25	4
61	129	25	4
62	15	25	4
63	163	25	4
63	220	25	4
64	95	25	4
66	61	25	4
66	186	25	4
68	4	25	4
68	121	25	4
68	206	25	4
69	30	25	4
69	156	25	4
70	70	25	4
71	232	25	4
73	22	25	4
73	105	25	4
73	197	25	4
76	58	25	4
76	160	25	4
77	125	25	4
77	205	25	4
79	83	25	4
80	2	25	4
80	177	25	4
83	35	25	4
83	97	25	4
83	229	25	4
86	65	25	4
86	137	25	4
86	168	25	4
86	196	25	4
88	15	25	4
89	114	25	4
89	217	25	4
90	71	25	4
90	167	25	4
92	35	25	4
93	156	25	4
94	111	25	4
94	190	25	4
95	1	25	4
96	61	25	4
96	133	25	4
96	217	25	4
97	19	25	4
97	173	25	4
98	86	25	4
100	142	25	4
101	3	25	4
102	51	25	4
102	112	25	4
102	184	25	4
102	229	25	4
105	138	25	4
106	4	25	4
107	184	25	4
108	36	25	4
108	70	25	4
109	96	25	4
109	223	25	4
110	167	25	4
111	139	25	4
112	44	25	4
113	192	25	4
113	221	25	4
114	79	25	4
114	161	25	4
116	5	25	4
117	102	25	4
117	137	25	4
118	23	25	4
118	50	25	4
118	225	25	4
120	166	25	4
121	104	25	4
121	207	25	4
122	42	25	4
124	4	25	4
124	186	25	4
125	129	25	4
126	86	25	4
126	227	25	4
127	152	25	4
129	32	25	4
130	133	25	4
130	176	25	4
131	65	25	4
131	212	25	4
133	6	25	4
133	42	25	4
133	161	25	4
134	97	25	4
134	232	25	4
136	192	25	4
137	156	25	4
138	31	25	4
138	69	25	4
139	101	25	4
141	3	25	4
141	129	25	4
141	174	25	4
141	204	25	4
142	61	25	4
143	231	25	4
144	98	25	4
144	142	25	4
146	4	25	4
147	47	25	4
147	171	25	4
147	227	25	4
148	111	25	4
148	198	25	4
151	33	25	4
151	67	25	4
152	1	25	4
152	176	25	4
153	147	25	4
156	22	25	4
156	89	25	4
156	128	25	4
157	200	25	4
157	231	25	4
158	51	25	4
159	162	25	4
160	114	25	4
161	18	25	4
162	205	25	4
164	73	25	4
164	146	25	4
166	183	25	4
167	107	25	4
168	47	25	4
169	168	25	4
169	224	25	4
170	26	25	4
171	73	25	4
171	191	25	4
172	139	25	4
173	100	25	4
175	175	25	4
175	217	25	4
176	39	25	4
177	17	25	4
177	75	25	4
178	128	25	4
178	201	25	4
180	227	25	4
181	59	25	4
181	178	25	4
183	30	25	4
183	149	25	4
183	219	25	4
184	99	25	4
186	126	25	4
187	5	25	4
187	63	25	4
188	172	25	4
190	40	25	4
190	97	25	4
191	2	25	4
191	190	25	4
192	142	25	4
193	230	25	4
194	63	25	4
195	38	25	4
196	124	25	4
196	178	25	4
196	205	25	4
199	73	25	4
199	153	25	4
200	8	25	4
201	35	25	4
201	224	25	4
202	92	25	4
203	63	25	4
203	122	25	4
205	184	25	4
207	3	25	4
207	60	25	4
208	159	25	4
208	227	25	4
209	110	25	4
210	27	25	4
212	157	25	4
213	120	25	4
213	203	25	4
214	232	25	4
215	79	25	4
216	23	25	4
216	134	25	4
217	172	25	4
218	44	25	4
218	102	25	4
219	211	25	4
221	5	25	4
221	72	25	4
222	158	25	4
223	125	25	4
224	64	25	4
224	184	25	4
225	216	25	4
226	34	25	4
226	95	25	4
227	4	25	4
228	143	25	4
229	167	25	4
231	5	25	4
231	63	25	4
231	197	25	4
232	120	25	4
233	222	25	4
234	22	25	4
235	187	25	4
236	47	25	4
237	91	25	4
237	151	25	4
237	231	25	4
238	121	25	4
240	168	25	4
240	207	25	4
242	18	25	4
242	106	25	4
242	231	25	4
243	68	25	4
243	154	25	4
245	91	25	4
245	128	25	4
246	181	25	4
246	210	25	4
248	2	25	4
250	48	25	4
250	101	25	4
250	144	25	4
250	231	25	4
252	19	25	4
253	150	25	4
254	39	25	4
254	184	25	4
255	74	25	4
255	221	25	4
256	95	25	4
