2	48	35	4
2	97	35	4
2	175	35	4
2	214	35	4
4	9	35	4
4	124	35	4
5	168	35	4
5	213	35	4
6	38	35	4
6	74	35	4
7	3	35	4
8	110	35	4
8	171	35	4
9	67	35	4
10	23	35	4
11	161	35	4
11	212	35	4
12	106	35	4
13	63	35	4
14	6	35	4
14	142	35	4
15	180	35	4
15	220	35	4
16	41	35	4
16	99	35	4
18	74	35	4
18	203	35	4
19	44	35	4
19	148	35	4
21	7	35	4
21	133	35	4
22	59	35	4
22	99	35	4
22	184	35	4
23	218	35	4
24	149	35	4
25	13	35	4
25	61	35	4
27	129	35	4
28	55	35	4
28	91	35	4
28	169	35	4
28	220	35	4
30	1	35	4
30	117	35	4
31	31	35	4
31	186	35	4
33	86	35	4
33	210	35	4
34	161	35	4
35	8	35	4
35	61	35	4
35	127	35	4
36	179	35	4
38	65	35	4
39	20	35	4
39	137	35	4
39	177	35	4
40	109	35	4
40	220	35	4
41	83	35	4
42	32	35	4
42	141	35	4
43	179	35	4
45	1	35	4
46	103	35	4
46	205	35	4
47	55	35	4
48	5	35	4
48	155	35	4
48	221	35	4
49	60	35	4
51	81	35	4
52	119	35	4
52	185	35	4
53	13	35	4
54	149	35	4
54	219	35	4
55	61	35	4
56	130	35	4
56	210	35	4
57	7	35	4
57	100	35	4
57	170	35	4
60	19	35	4
60	61	35	4
60	134	35	4
61	195	35	4
62	98	35	4
63	20	35	4
64	59	35	4
64	140	35	4
66	89	35	4
66	127	35	4
66	174	35	4
66	221	35	4
67	18	35	4
68	57	35	4
69	174	35	4
70	2	35	4
70	112	35	4
70	216	35	4
72	171	35	4
73	48	35	4
74	9	35	4
74	94	35	4
74	135	35	4
75	205	35	4
76	60	35	4
77	119	35	4
77	171	35	4
77	222	35	4
79	9	35	4
80	56	35	4
80	208	35	4
81	91	35	4
82	144	35	4
83	22	35	4
83	112	35	4
83	178	35	4
85	63	35	4
85	222	35	4
86	12	35	4
86	102	35	4
86	137	35	4
88	158	35	4
88	194	35	4
89	2	35	4
90	58	35	4
90	208	35	4
91	109	35	4
92	34	35	4
93	159	35	4
93	194	35	4
94	119	35	4
95	4	35	4
95	41	35	4
96	80	35	4
96	172	35	4
96	215	35	4
99	44	35	4
99	121	35	4
100	156	35	4
100	193	35	4
101	6	35	4
102	64	35	4
103	112	35	4
104	18	35	4
104	168	35	4
104	213	35	4
105	98	35	4
106	54	35	4
107	20	35	4
107	158	35	4
109	140	35	4
110	2	35	4
110	58	35	4
110	188	35	4
111	100	35	4
111	210	35	4
112	33	35	4
113	171	35	4
114	96	35	4
115	5	35	4
115	62	35	4
115	147	35	4
116	219	35	4
117	21	35	4
118	134	35	4
118	178	35	4
120	3	35	4
120	41	35	4
120	97	35	4
120	219	35	4
121	81	35	4
122	132	35	4
123	6	35	4
123	158	35	4
123	220	35	4
124	38	35	4
125	94	35	4
125	193	35	4
126	141	35	4
127	52	35	4
129	7	35	4
129	99	35	4
129	161	35	4
129	204	35	4
130	130	35	4
131	67	35	4
133	6	35	4
133	177	35	4
134	60	35	4
134	117	35	4
134	219	35	4
135	23	35	4
135	94	35	4
136	153	35	4
138	27	35	4
138	126	35	4
138	220	35	4
139	78	35	4
139	180	35	4
141	142	35	4
141	205	35	4
143	33	35	4
143	73	35	4
144	2	35	4
144	216	35	4
145	92	35	4
145	127	35	4
145	177	35	4
146	19	35	4
146	54	35	4
147	159	35	4
148	36	35	4
148	220	35	4
150	63	35	4
150	118	35	4
151	164	35	4
152	11	35	4
153	211	35	4
154	67	35	4
154	112	35	4
155	32	35	4
155	146	35	4
156	99	35	4
157	169	35	4
158	48	35	4
158	205	35	4
159	1	35	4
160	92	35	4
160	174	35	4
161	24	35	4
161	207	35	4
162	134	35	4
163	61	35	4
164	167	35	4
165	28	35	4
165	116	35	4
165	198	35	4
167	160	35	4
168	89	35	4
169	25	35	4
169	218	35	4
170	53	35	4
170	131	35	4
171	96	35	4
171	162	35	4
172	15	35	4
173	48	35	4
173	181	35	4
174	103	35	4
175	221	35	4
176	16	35	4
176	64	35	4
176	148	35	4
178	111	35	4
178	169	35	4
178	204	35	4
180	29	35	4
180	81	35	4
181	111	35	4
181	151	35	4
182	1	35	4
182	178	35	4
183	65	35	4
183	212	35	4
184	27	35	4
184	143	35	4
186	2	35	4
186	112	35	4
187	79	35	4
187	179	35	4
188	40	35	4
188	217	35	4
189	91	35	4
189	156	35	4
190	5	35	4
192	46	35	4
193	101	35	4
193	143	35	4
193	216	35	4
194	15	35	4
195	51	35	4
195	179	35	4
198	61	35	4
198	129	35	4
198	220	35	4
199	1	35	4
199	92	35	4
200	198	35	4
201	36	35	4
201	159	35	4
202	5	35	4
202	103	35	4
203	134	35	4
203	207	35	4
204	68	35	4
205	168	35	4
207	13	35	4
207	122	35	4
207	218	35	4
208	56	35	4
209	95	35	4
209	141	35	4
211	49	35	4
211	190	35	4
213	16	35	4
213	65	35	4
213	131	35	4
213	181	35	4
214	106	35	4
214	217	35	4
215	29	35	4
216	152	35	4
217	194	35	4
218	5	35	4
218	73	35	4
220	41	35	4
220	117	35	4
220	200	35	4
221	82	35	4
221	154	35	4
223	39	35	4
223	94	35	4
224	3	35	4
224	159	35	4
225	216	35	4
226	66	35	4
226	110	35	4
228	24	35	4
228	145	35	4
228	181	35	4
229	75	35	4
230	109	35	4
230	216	35	4
231	13	35	4
231	53	35	4
231	141	35	4
233	202	35	4
234	14	35	4
234	92	35	4
234	167	35	4
236	78	35	4
236	125	35	4
236	196	35	4
238	9	35	4
239	45	35	4
239	97	35	4
240	153	35	4
240	191	35	4
241	2	35	4
242	116	35	4
242	222	35	4
245	39	35	4
245	80	35	4
246	117	35	4
246	152	35	4
247	6	35	4
247	217	35	4
248	184	35	4
249	83	35	4
249	139	35	4
250	27	35	4
251	64	35	4
251	113	35	4
252	150	35	4
253	4	35	4
253	220	35	4
254	106	35	4
254	181	35	4
255	42	35	4
256	84	35	4
