1	49	35	4
2	42	35	4
2	131	35	4
3	205	35	4
4	84	35	4
5	7	35	4
5	130	35	4
6	2	35	4
6	206	35	4
9	64	35	4
9	174	35	4
10	40	35	4
10	104	35	4
10	152	35	4
11	23	35	4
11	97	35	4
11	216	35	4
14	5	35	4
14	126	35	4
14	178	35	4
15	5	35	4
15	143	35	4
15	191	35	4
16	85	35	4
17	97	35	4
18	157	35	4
19	36	35	4
20	222	35	4
21	173	35	4
21	209	35	4
22	11	35	4
22	118	35	4
23	10	35	4
23	89	35	4
24	45	35	4
24	162	35	4
25	125	35	4
26	82	35	4
26	202	35	4
27	53	35	4
28	2	35	4
28	146	35	4
29	197	35	4
30	213	35	4
31	6	35	4
31	92	35	4
32	43	35	4
32	79	35	4
33	142	35	4
34	169	35	4
35	30	35	4
36	26	35	4
36	113	35	4
37	91	35	4
37	178	35	4
39	213	35	4
40	60	35	4
40	185	35	4
40	221	35	4
41	1	35	4
43	34	35	4
43	134	35	4
44	1	35	4
44	143	35	4
45	189	35	4
46	96	35	4
47	83	35	4
47	222	35	4
48	55	35	4
48	202	35	4
49	116	35	4
49	161	35	4
50	164	35	4
51	54	35	4
52	16	35	4
52	118	35	4
53	21	35	4
54	48	35	4
54	177	35	4
55	144	35	4
55	186	35	4
56	217	35	4
57	71	35	4
58	83	35	4
58	121	35	4
59	11	35	4
59	213	35	4
61	97	35	4
61	172	35	4
62	51	35	4
62	166	35	4
64	2	35	4
64	89	35	4
65	130	35	4
66	197	35	4
67	1	35	4
67	48	35	4
67	169	35	4
67	221	35	4
68	129	35	4
69	94	35	4
70	44	35	4
70	170	35	4
72	10	35	4
72	91	35	4
72	212	35	4
73	199	35	4
74	135	35	4
75	13	35	4
75	48	35	4
75	156	35	4
77	111	35	4
78	11	35	4
78	66	35	4
78	171	35	4
79	71	35	4
80	201	35	4
81	27	35	4
81	221	35	4
82	101	35	4
83	109	35	4
83	170	35	4
84	6	35	4
84	147	35	4
84	221	35	4
85	5	35	4
86	53	35	4
87	47	35	4
87	219	35	4
88	17	35	4
89	86	35	4
89	174	35	4
90	195	35	4
92	109	35	4
92	147	35	4
93	11	35	4
93	139	35	4
94	54	35	4
95	95	35	4
96	9	35	4
97	197	35	4
98	83	35	4
98	138	35	4
98	176	35	4
98	217	35	4
99	138	35	4
101	8	35	4
101	50	35	4
101	191	35	4
102	198	35	4
103	99	35	4
103	221	35	4
104	100	35	4
105	30	35	4
106	4	35	4
106	53	35	4
107	165	35	4
108	119	35	4
108	157	35	4
109	125	35	4
110	67	35	4
110	215	35	4
111	59	35	4
112	190	35	4
113	3	35	4
113	134	35	4
113	171	35	4
114	19	35	4
114	109	35	4
115	209	35	4
116	136	35	4
117	86	35	4
118	6	35	4
118	45	35	4
118	81	35	4
118	218	35	4
120	181	35	4
121	49	35	4
121	197	35	4
123	2	35	4
124	110	35	4
124	151	35	4
125	103	35	4
126	38	35	4
126	216	35	4
127	58	35	4
127	167	35	4
127	219	35	4
128	69	35	4
129	5	35	4
130	140	35	4
132	2	35	4
132	42	35	4
132	181	35	4
133	113	35	4
133	221	35	4
134	70	35	4
135	67	35	4
135	179	35	4
136	217	35	4
137	21	35	4
138	103	35	4
139	143	35	4
140	48	35	4
140	133	35	4
141	33	35	4
141	96	35	4
141	214	35	4
142	166	35	4
142	222	35	4
144	1	35	4
144	102	35	4
145	4	35	4
145	143	35	4
146	134	35	4
147	100	35	4
147	220	35	4
148	5	35	4
148	64	35	4
148	210	35	4
149	66	35	4
150	171	35	4
151	196	35	4
152	127	35	4
153	5	35	4
153	100	35	4
153	146	35	4
156	37	35	4
156	73	35	4
156	162	35	4
157	46	35	4
157	200	35	4
158	200	35	4
159	71	35	4
159	170	35	4
161	6	35	4
161	121	35	4
162	1	35	4
162	98	35	4
163	214	35	4
164	147	35	4
165	42	35	4
166	9	35	4
166	113	35	4
167	9	35	4
167	137	35	4
167	182	35	4
168	43	35	4
168	213	35	4
169	52	35	4
169	101	35	4
170	175	35	4
171	221	35	4
172	98	35	4
172	135	35	4
175	39	35	4
175	82	35	4
175	159	35	4
176	30	35	4
177	124	35	4
178	61	35	4
178	140	35	4
179	4	35	4
180	212	35	4
181	55	35	4
181	211	35	4
182	4	35	4
182	168	35	4
183	155	35	4
184	113	35	4
185	17	35	4
186	52	35	4
186	216	35	4
187	83	35	4
187	191	35	4
188	19	35	4
188	85	35	4
188	145	35	4
189	126	35	4
190	182	35	4
191	166	35	4
191	219	35	4
192	222	35	4
193	46	35	4
194	90	35	4
195	14	35	4
195	130	35	4
196	11	35	4
196	128	35	4
197	88	35	4
198	56	35	4
198	176	35	4
199	183	35	4
200	87	35	4
200	214	35	4
201	26	35	4
203	145	35	4
204	32	35	4
205	72	35	4
205	109	35	4
206	67	35	4
206	133	35	4
206	178	35	4
207	149	35	4
209	202	35	4
210	206	35	4
211	6	35	4
211	63	35	4
212	10	35	4
212	151	35	4
213	40	35	4
214	106	35	4
215	152	35	4
216	38	35	4
217	9	35	4
217	91	35	4
217	188	35	4
218	219	35	4
219	133	35	4
220	71	35	4
220	129	35	4
220	170	35	4
221	41	35	4
221	220	35	4
222	94	35	4
223	1	35	4
223	182	35	4
224	134	35	4
225	87	35	4
226	5	35	4
226	221	35	4
227	148	35	4
228	52	35	4
229	57	35	4
229	109	35	4
230	95	35	4
230	165	35	4
231	15	35	4
231	179	35	4
231	221	35	4
232	218	35	4
233	136	35	4
234	20	35	4
236	134	35	4
237	2	35	4
237	43	35	4
237	172	35	4
238	101	35	4
238	219	35	4
239	89	35	4
239	136	35	4
240	54	35	4
240	181	35	4
241	208	35	4
244	4	35	4
245	32	35	4
245	128	35	4
246	37	35	4
246	101	35	4
246	148	35	4
246	220	35	4
247	66	35	4
248	198	35	4
249	1	35	4
249	186	35	4
250	73	35	4
251	98	35	4
251	215	35	4
253	49	35	4
254	120	35	4
254	171	35	4
255	158	35	4
256	29	35	4
256	218	35	4
