2	6	35	4
2	214	35	4
3	88	35	4
3	140	35	4
3	180	35	4
4	145	35	4
4	188	35	4
6	103	35	4
8	165	35	4
9	21	35	4
9	207	35	4
10	58	35	4
11	55	35	4
11	140	35	4
12	17	35	4
12	207	35	4
13	94	35	4
14	126	35	4
15	32	35	4
15	171	35	4
16	79	35	4
16	168	35	4
17	126	35	4
17	221	35	4
18	8	35	4
19	75	35	4
20	41	35	4
20	125	35	4
21	20	35	4
21	203	35	4
22	220	35	4
23	166	35	4
24	66	35	4
24	173	35	4
25	131	35	4
25	222	35	4
26	9	35	4
27	93	35	4
28	147	35	4
30	217	35	4
31	38	35	4
31	169	35	4
32	34	35	4
32	81	35	4
33	1	35	4
33	222	35	4
34	129	35	4
34	178	35	4
35	89	35	4
35	124	35	4
37	49	35	4
38	87	35	4
38	216	35	4
39	169	35	4
40	17	35	4
41	19	35	4
41	62	35	4
42	148	35	4
43	145	35	4
43	206	35	4
44	37	35	4
44	180	35	4
45	113	35	4
46	85	35	4
47	1	35	4
47	80	35	4
48	27	35	4
48	214	35	4
49	206	35	4
50	138	35	4
51	19	35	4
51	130	35	4
51	169	35	4
52	61	35	4
52	176	35	4
54	22	35	4
54	95	35	4
55	66	35	4
55	215	35	4
57	99	35	4
58	134	35	4
58	184	35	4
58	219	35	4
60	47	35	4
60	90	35	4
61	16	35	4
61	135	35	4
61	179	35	4
64	9	35	4
64	129	35	4
64	165	35	4
65	41	35	4
65	135	35	4
67	3	35	4
67	88	35	4
67	215	35	4
68	56	35	4
68	199	35	4
69	62	35	4
69	174	35	4
70	113	35	4
70	151	35	4
73	20	35	4
73	100	35	4
73	145	35	4
74	2	35	4
74	58	35	4
74	100	35	4
75	204	35	4
76	221	35	4
77	56	35	4
78	170	35	4
79	219	35	4
80	1	35	4
80	38	35	4
80	134	35	4
81	5	35	4
81	149	35	4
83	112	35	4
83	190	35	4
84	74	35	4
84	182	35	4
84	219	35	4
85	61	35	4
86	114	35	4
86	151	35	4
87	165	35	4
88	30	35	4
89	11	35	4
89	201	35	4
91	81	35	4
92	110	35	4
92	205	35	4
93	48	35	4
94	4	35	4
94	169	35	4
95	146	35	4
95	186	35	4
96	64	35	4
97	110	35	4
98	142	35	4
98	212	35	4
99	23	35	4
99	62	35	4
100	47	35	4
100	176	35	4
101	187	35	4
102	2	35	4
103	152	35	4
103	219	35	4
104	98	35	4
106	62	35	4
106	173	35	4
106	211	35	4
107	1	35	4
107	72	35	4
107	115	35	4
108	26	35	4
108	136	35	4
109	171	35	4
111	41	35	4
111	220	35	4
112	39	35	4
112	80	35	4
113	7	35	4
113	128	35	4
114	176	35	4
114	219	35	4
115	80	35	4
116	7	35	4
117	146	35	4
118	49	35	4
118	112	35	4
118	205	35	4
119	111	35	4
121	33	35	4
121	168	35	4
122	137	35	4
123	83	35	4
123	215	35	4
124	3	35	4
124	77	35	4
124	176	35	4
125	111	35	4
126	215	35	4
127	6	35	4
127	54	35	4
127	218	35	4
128	25	35	4
128	137	35	4
129	91	35	4
129	134	35	4
129	182	35	4
132	1	35	4
132	100	35	4
132	212	35	4
133	5	35	4
133	146	35	4
133	213	35	4
135	42	35	4
135	102	35	4
136	51	35	4
138	14	35	4
138	171	35	4
139	75	35	4
139	200	35	4
140	112	35	4
140	222	35	4
141	10	35	4
