1	2	25	4
1	98	25	4
3	156	25	4
4	76	25	4
5	47	25	4
5	228	25	4
6	119	25	4
7	15	25	4
7	197	25	4
8	139	25	4
10	72	25	4
10	227	25	4
11	102	25	4
11	165	25	4
12	40	25	4
12	202	25	4
13	133	25	4
15	17	25	4
15	91	25	4
16	211	25	4
17	145	25	4
17	173	25	4
19	6	25	4
19	57	25	4
21	112	25	4
22	172	25	4
22	214	25	4
23	27	25	4
25	82	25	4
25	139	25	4
26	52	25	4
26	188	25	4
27	223	25	4
28	25	25	4
30	55	25	4
30	82	25	4
30	114	25	4
31	1	25	4
31	155	25	4
31	185	25	4
33	20	25	4
33	215	25	4
34	120	25	4
35	177	25	4
37	16	25	4
37	88	25	4
37	142	25	4
38	227	25	4
39	48	25	4
41	187	25	4
42	109	25	4
44	3	25	4
44	45	25	4
44	77	25	4
44	155	25	4
44	206	25	4
46	122	25	4
49	50	25	4
49	181	25	4
49	231	25	4
50	22	25	4
50	104	25	4
50	135	25	4
53	229	25	4
54	10	25	4
55	67	25	4
55	104	25	4
55	158	25	4
56	202	25	4
57	34	25	4
58	132	25	4
59	7	25	4
59	93	25	4
61	217	25	4
62	52	25	4
62	176	25	4
63	79	25	4
64	23	25	4
64	232	25	4
65	138	25	4
67	103	25	4
67	184	25	4
68	45	25	4
68	157	25	4
68	213	25	4
70	3	25	4
70	72	25	4
71	118	25	4
73	159	25	4
73	194	25	4
74	44	25	4
76	133	25	4
76	221	25	4
77	18	25	4
77	60	25	4
77	159	25	4
79	92	25	4
79	184	25	4
81	1	25	4
82	112	25	4
83	68	25	4
83	227	25	4
85	4	25	4
85	37	25	4
85	140	25	4
85	172	25	4
87	205	25	4
88	90	25	4
89	8	25	4
91	149	25	4
91	180	25	4
92	55	25	4
92	101	25	4
93	226	25	4
95	162	25	4
96	21	25	4
96	103	25	4
97	137	25	4
97	208	25	4
98	76	25	4
99	3	25	4
99	179	25	4
100	58	25	4
102	32	25	4
102	112	25	4
102	224	25	4
103	146	25	4
105	193	25	4
106	9	25	4
106	85	25	4
107	229	25	4
109	52	25	4
109	106	25	4
109	134	25	4
109	168	25	4
111	210	25	4
112	8	25	4
113	44	25	4
113	77	25	4
113	153	25	4
115	108	25	4
115	193	25	4
116	135	25	4
116	231	25	4
117	53	25	4
118	1	25	4
119	89	25	4
120	128	25	4
121	37	25	4
121	184	25	4
123	159	25	4
123	228	25	4
124	78	25	4
125	9	25	4
126	53	25	4
126	136	25	4
128	179	25	4
128	218	25	4
129	101	25	4
130	5	25	4
130	56	25	4
130	134	25	4
133	29	25	4
133	231	25	4
134	183	25	4
135	61	25	4
135	107	25	4
136	152	25	4
138	22	25	4
138	230	25	4
139	101	25	4
140	61	25	4
140	156	25	4
140	203	25	4
142	2	25	4
143	106	25	4
143	227	25	4
144	40	25	4
145	175	25	4
146	84	25	4
146	143	25	4
149	194	25	4
150	28	25	4
150	65	25	4
151	118	25	4
151	225	25	4
153	2	25	4
153	168	25	4
154	47	25	4
154	85	25	4
156	201	25	4
157	229	25	4
158	4	25	4
158	63	25	4
158	130	25	4
160	169	25	4
161	32	25	4
162	229	25	4
163	70	25	4
164	18	25	4
164	107	25	4
164	169	25	4
165	139	25	4
167	228	25	4
168	197	25	4
169	150	25	4
170	65	25	4
171	126	25	4
171	184	25	4
172	9	25	4
173	39	25	4
173	158	25	4
174	94	25	4
175	220	25	4
176	17	25	4
176	63	25	4
177	144	25	4
178	173	25	4
179	44	25	4
179	107	25	4
179	230	25	4
180	198	25	4
182	153	25	4
183	29	25	4
184	227	25	4
185	80	25	4
186	180	25	4
187	5	25	4
187	131	25	4
188	38	25	4
190	106	25	4
190	164	25	4
190	219	25	4
191	79	25	4
194	54	25	4
194	137	25	4
195	9	25	4
196	204	25	4
197	80	25	4
197	107	25	4
197	159	25	4
197	232	25	4
198	38	25	4
199	122	25	4
200	7	25	4
200	192	25	4
202	45	25	4
203	165	25	4
203	226	25	4
205	117	25	4
205	209	25	4
206	82	25	4
207	25	25	4
208	165	25	4
209	54	25	4
209	212	25	4
210	88	25	4
211	10	25	4
213	60	25	4
214	195	25	4
215	32	25	4
215	118	25	4
215	148	25	4
216	226	25	4
217	172	25	4
218	14	25	4
218	79	25	4
218	201	25	4
220	140	25	4
220	231	25	4
223	28	25	4
223	113	25	4
223	176	25	4
224	69	25	4
225	226	25	4
226	1	25	4
226	145	25	4
227	109	25	4
228	50	25	4
228	196	25	4
229	24	25	4
229	230	25	4
231	59	25	4
231	105	25	4
232	135	25	4
234	35	25	4
234	157	25	4
235	3	25	4
236	208	25	4
237	87	25	4
237	137	25	4
237	175	25	4
238	49	25	4
239	25	25	4
240	219	25	4
241	121	25	4
242	16	25	4
244	58	25	4
244	89	25	4
244	134	25	4
244	179	25	4
246	11	25	4
247	34	25	4
247	222	25	4
248	101	25	4
248	151	25	4
248	181	25	4
251	24	25	4
251	209	25	4
253	113	25	4
253	184	25	4
254	67	25	4
256	2	25	4
256	43	25	4
256	140	25	4
